,Estimate!!Total!!Population for whom poverty status is determined,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!60 years and over,Estimate!!Total!!Population for whom poverty status is determined!!AGE!!65 years and over,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Male,Estimate!!Total!!Population for whom poverty status is determined!!SEX!!Female,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),"Estimate!!Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",Estimate!!Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,Estimate!!Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,"Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,Estimate!!Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),"Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,Estimate!!Below poverty level!!Population for whom poverty status is determined,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),"Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),"Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,"Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,Estimate!!Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),"Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,Estimate!!Below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,Year,State
50,1776501,363711,96873,266838,361556,1076879,356089,720790,468377,335911,873758,902743,1662465,58987,3464,14113,335,6537,30600,25171,1644151,1267065,167420,512104,327350,260191,789963,737336,388439,348897,52627,31308,21319,1455665,529864,289083,636718,356879,172023,184856,543,1551,41826,51541,38629,50788,65544,53553,52904,6821,116547,69538,170794,,315464,88074,27829,60245,85971,195844,87974,107870,48112,31546,141705,173759,284087,17459,670,2573,21,2465,8189,5793,280315,183217,49756,80332,40819,12310,78922,57833,24676,33157,21089,11264,9825,235879,16315,62260,157304,116791,52027,64764,543,1531,26795,16491,12526,17802,21307,10654,9142,(X),4984,33060,78747,,2018,WEST VIRGINIA
51,5628213,1264564,330522,934042,1257388,3466373,1211275,2255098,1274515,897276,2788078,2840135,4830519,349082,47931,155376,1901,113828,129576,375744,4602002,3869406,303674,1188391,1221713,1155628,3060534,2937677,1528072,1409605,122857,68752,54105,4512576,2046140,1161308,1305128,1216561,601979,614582,1912,4665,188135,229376,127705,161442,198901,143741,160684,6597,522023,297186,397352,,668220,200608,60744,139864,194031,399743,212614,187129,99344,67869,299372,368848,455514,114824,12426,27407,408,29241,28400,85596,408173,341365,70919,127275,101544,41627,229724,188804,79210,109594,40920,21294,19626,486643,45963,197672,243008,287830,131712,156118,1886,4443,94567,37168,23374,33213,45201,22097,25881,(X),17546,125913,144371,,2018,WISCONSIN
52,567950,135328,36701,98627,134613,347193,128316,218877,125283,85429,288793,279157,520244,5074,13308,4586,505,9001,15232,55308,478905,383193,26563,109412,142969,104249,302781,289441,157987,131454,13340,7872,5468,447212,206982,115248,124982,117347,62192,55155,197,425,19683,22535,12597,13928,20417,14517,13048,6559,52635,31500,33212,,63311,17332,5760,11572,16631,39233,21424,17809,10432,6746,28135,35176,54422,630,3234,850,24,2115,2036,11698,46000,33026,5716,11733,11670,3907,23407,19669,8817,10852,3738,1946,1792,47817,6257,19052,22508,28353,12225,16128,197,418,9792,3950,2198,3076,4186,2244,2292,(X),2932,12489,12932,,2018,WYOMING
2,4729116,1087436,287440,799996,1083940,2899804,1039024,1860780,1042826,741876,2280355,2448761,3249331,1239724,24403,61251,2172,65614,86621,194090,3132328,3216421,458918,989396,968076,800031,2208377,2045830,1071640,974190,162547,83871,78676,3768042,1500681,763101,1504260,827185,395096,432089,856,2260,98079,134192,93692,120186,149933,117431,110556,6552,309337,159057,358791,,849699,282396,85504,196892,279159,490427,234689,255738,116342,76876,367621,482078,432404,360407,4209,8597,334,23489,20259,62607,396507,450813,139656,162200,113888,35069,229181,165971,69183,96788,63210,28358,34852,594111,55588,162693,375830,257083,112432,144651,855,2176,57705,36684,25484,37455,48720,25285,22719,(X),14361,75573,167149,,2017,ALABAMA
3,719983,182058,52917,129141,181077,464732,184894,279838,115606,73193,372897,347086,472131,22227,101158,45008,8779,9993,60687,47893,445769,467901,35054,128311,167606,136930,382465,353139,190434,162705,29326,17758,11568,556846,243622,172075,141149,149511,85790,63721,293,636,18703,34410,20252,24953,26785,14749,8730,6889,70839,43761,34911,,73380,25718,7863,17855,24805,43914,21493,22421,6961,3748,35420,37960,31659,3387,24116,4673,1312,1407,6826,5463,29010,37564,7099,16302,10481,3682,24037,16458,7800,8658,7579,4418,3161,49784,3892,20989,24903,27838,13936,13902,290,594,6269,5400,3030,4774,5100,1265,1116,(X),1975,11867,13996,,2017,ALASKA
4,6654096,1595183,426584,1168599,1586924,3964261,1511611,2452650,1488040,1094652,3275200,3378896,5169694,277676,291691,209129,12220,463095,230591,2050972,3715012,4437047,586448,1065814,1505881,1278904,3164505,2941710,1574767,1366943,222795,121275,101520,5241102,2074663,1176152,1990287,1308828,663411,645417,1882,5799,167937,257195,159046,185731,208078,168475,154685,7297,542511,292567,473750,,1128046,383006,112705,270301,375311,646451,314376,332075,148596,98589,522398,605648,764158,62682,104167,27329,2646,124599,42465,513987,405553,583503,173985,175377,165525,68616,330831,251237,127958,123279,79594,40770,38824,783651,81562,237573,464516,350916,167537,183379,1876,5532,85716,59217,37502,47118,58268,29984,25703,(X),21032,121601,208283,,2017,ARIZONA
5,2890095,692539,186107,506432,688550,1737393,633250,1104143,637839,460163,1410332,1479763,2241236,437236,18914,41569,6975,73891,70274,209473,2115730,1942786,274904,660449,572878,434555,1353356,1269230,668267,600963,84126,46712,37414,2275453,930726,469199,875528,531448,258822,272626,563,3112,71079,87419,59914,75337,90480,73132,70412,6508,201616,106059,223773,,524211,177847,54858,122989,174305,298594,142865,155729,70609,47770,235444,288767,332449,139406,4447,5909,2031,22853,17116,61991,297355,273705,77423,106292,70335,19655,142866,110005,49802,60203,32861,15981,16880,362269,36533,104934,220802,168568,75462,93106,563,2965,39080,22779,17335,25423,29258,15266,15899,(X),10015,51033,107520,,2017,ARKANSAS
6,38242946,8978705,2454620,6524085,8936968,24211354,9380153,14831201,7180787,5052887,18897272,19345674,23197780,2165637,283596,5424139,148186,5235273,1788335,14847071,14509308,25616896,4435213,5241997,7518371,8421315,19410607,17933916,9716022,8217894,1476691,794058,682633,30292768,12209005,7463686,10620077,6845536,3457093,3388443,11700,27574,748602,1632774,941667,966518,1025180,761919,729602,7201,2863284,1666533,2315719,,5773408,1865225,527995,1337230,1825883,3390825,1620954,1769871,759471,517358,2644246,3129162,3183011,502610,62078,607792,21470,1141471,254976,3052999,1430733,3095428,1080870,788852,787382,438324,1737394,1295739,652669,643070,441655,222854,218801,4108012,387465,1244901,2475646,1872624,852161,1020463,11574,26678,423400,348781,211935,251292,281933,156459,160572,(X),97280,607632,1167712,,2017,CALIFORNIA
7,5316870,1234118,330130,903988,1228893,3390838,1277005,2113833,1013690,691914,2654885,2661985,4481041,209645,48853,161458,8169,223078,184626,1131146,3658343,3614480,314567,765227,1093512,1441174,2898760,2748886,1476881,1272005,149874,81667,68207,4216255,1938560,1106967,1170728,1129208,582674,546534,1449,3245,166577,282021,141118,149123,171140,117726,96809,6836,537409,300747,291052,,612143,179495,52492,127003,174803,381277,203892,177385,80659,51371,279081,333062,467164,41732,10312,18258,1271,46208,27198,218275,310952,321522,71668,89324,98292,62238,215251,173679,80506,93173,41572,21924,19648,449467,45829,184136,219502,253081,117930,135151,1374,3080,80934,45014,21911,29280,37748,18342,15398,(X),18337,115656,119088,,2017,COLORADO
8,3486033,752655,183378,569277,749682,2179042,725711,1453331,782586,554336,1697619,1788414,2683192,359281,8833,151478,885,176661,105703,537612,2376879,2439419,231999,656303,602504,948613,1923137,1784170,919465,864705,138967,75097,63870,2828508,1225776,727046,875686,663428,316593,346835,890,1920,53679,129385,73938,103289,116936,88647,94744,6872,281385,144487,237556,,350783,101679,28040,73639,98922,209574,95363,114211,57481,39530,154683,196100,205283,66875,1514,12665,217,45727,18502,123584,141064,203523,55879,70164,45247,32233,112362,76155,32900,43255,36207,16809,19398,259963,14153,85476,160334,138214,63302,74912,876,1817,24093,22997,13475,21807,25365,13711,14073,(X),5224,43883,89107,,2017,CONNECTICUT
9,918100,200642,54189,146453,199884,560941,198817,362124,216244,156517,442694,475406,637493,197099,3282,36026,447,18151,25602,82790,581578,641477,65926,199099,175360,201092,468652,438547,222557,215990,30105,16267,13838,740055,317582,164925,257548,172380,81087,91293,165,514,17775,33112,20204,26498,29509,23610,20993,7627,75329,35188,61863,,111304,34864,10881,23983,34180,65176,29824,35352,16407,11264,47715,63589,59997,37039,575,2983,31,5130,5549,20127,47301,61165,14401,25702,14148,6914,31298,23444,9345,14099,7854,3745,4109,79413,6268,24486,48659,41799,17727,24072,165,513,9153,5995,4919,6473,7546,3785,3250,(X),1799,13696,26304,,2017,DELAWARE
10,638362,116145,42994,73151,115715,444996,205962,239034,110106,77221,301969,336393,256934,307477,1720,23506,276,30276,18173,69138,227102,470901,44673,81557,75624,269047,379318,349221,170126,179095,30097,14731,15366,532094,271880,111492,148722,243602,116577,127025,75,336,23084,88730,35755,29153,30501,20247,15721,7383,138171,50048,55383,,111025,29610,9377,20233,29206,70365,36389,33976,16796,11050,47359,63666,18242,81287,410,3697,30,5429,1930,9665,14868,63390,14895,20532,12810,15153,33060,20465,8127,12338,12595,5309,7286,84245,4870,25207,54168,50536,23281,27255,56,329,11185,10530,4593,6715,8963,4545,3620,(X),2407,17419,30710,,2017,WASHINGTON DC
11,19858469,4044879,1087492,2957387,4027068,11954525,4187260,7767265,5122813,3859065,9644955,10213514,15073714,3149614,54897,536922,12093,528909,502320,4944502,10910869,14173181,1718028,4080730,4295542,4078881,9692436,8997256,4692675,4304581,695180,364479,330701,16285703,6390911,3460912,6433880,4016608,1957358,2059250,4589,12237,360656,702601,479241,608269,681367,581292,586356,6980,1613792,821684,1581132,,3070972,901772,267394,634378,885256,1769880,765562,1004318,559828,399320,1387764,1683208,2000476,781928,11233,67789,3035,115941,90570,981013,1192478,1800954,461454,638178,458255,243067,911191,669263,308644,360619,241928,116958,124970,2259640,211553,631110,1416977,1070378,483171,587207,4474,11633,188166,161588,110588,162049,196543,120229,115108,(X),64218,322459,683701,,2017,FLORIDA
12,9931935,2464048,647602,1816446,2455029,6196959,2260939,3936020,1828885,1270928,4795830,5136105,5930826,3081177,29601,379132,5078,275877,230244,927124,5350775,6570412,877906,1828875,1868845,1994786,4947696,4580818,2378039,2202779,366878,182769,184109,7747917,3364343,1683221,2700353,1723241,836876,886365,2359,6181,196688,357361,235879,277574,278445,203992,164762,7086,776948,358063,588230,,1679030,592450,175276,417174,584084,955229,454293,500936,201929,131351,735445,943585,744321,751506,7164,44981,1219,82485,47354,247605,596482,862281,258180,300269,212150,91682,497333,366847,161280,205567,130486,57643,72843,1139810,128106,341080,670624,483213,210280,272933,2340,5790,109590,79451,51912,73044,83631,41471,35984,(X),34170,157597,291446,,2017,GEORGIA
13,1383246,301458,89248,212210,299570,848064,311978,536086,322070,233724,688458,694788,342353,23024,2604,532027,139062,12873,331303,140348,302941,970199,80059,266828,309826,313486,702582,668566,346931,321635,34016,18139,15877,1113346,503372,244204,365770,241999,122875,119124,445,1389,20546,51665,31327,33782,41866,30851,30128,7447,105546,53403,83050,,143148,39010,12282,26728,37209,85373,37758,47615,27826,18765,65279,77869,34717,2535,644,35409,31303,1459,37081,19850,29278,87251,15036,32046,25584,14585,39631,31415,14145,17270,8216,4267,3949,108226,8030,32299,67897,60337,27373,32964,443,1318,10146,11350,6160,8024,11117,5337,6442,(X),2719,19402,38216,,2017,HAWAII
14,1626557,428608,112636,315972,426488,959477,358917,600560,337657,238472,811409,815148,1480626,10553,20363,22267,2232,47577,42939,197335,1344799,1050857,101414,285291,379811,284341,787880,745985,406640,339345,41895,23137,18758,1245957,503276,336561,406120,287755,144581,143174,381,1684,47624,52831,30569,37985,46707,36264,33710,6671,112195,73818,101742,,236000,76426,22750,53676,74412,138473,74184,64289,30655,21101,109571,126429,202504,3433,5677,3614,718,10692,9362,44855,171764,117400,22518,39953,40066,14863,77736,64764,30846,33918,12972,7066,5906,167106,18614,65892,82600,87097,40146,46951,381,1633,28155,13083,7490,10190,12396,7387,6382,(X),6357,35958,44782,,2017,IDAHO
15,12551822,2915860,773421,2142439,2904594,7853023,2871056,4981967,2541814,1782939,6137594,6414228,9043190,1754135,29028,658612,4066,760043,302748,2126247,7787654,8517863,946186,2227132,2459337,2885208,6635581,6148474,3217147,2931327,487107,262526,224581,9975115,4326473,2403606,3245036,2370447,1148706,1221741,3189,7098,253746,515327,293246,335041,375253,285085,302462,7199,1034780,510578,825089,,1698613,549508,160872,388636,539348,992650,481649,511001,231776,156455,751968,946645,912284,502014,5736,75018,501,149705,53355,388434,695465,901201,221743,304810,246524,128124,540297,381542,162334,219208,158755,76943,81812,1205144,105276,386327,713541,581165,259761,321404,3172,6664,134996,96509,62138,81386,95858,49430,51012,(X),29670,196750,354745,,2017,ILLINOIS
16,6412384,1544388,409226,1135162,1536120,3935800,1415222,2520578,1329557,932196,3145797,3266587,5390096,585186,14372,130256,2511,142820,147143,430702,5130979,4283278,487192,1437670,1260152,1098264,3294776,3095440,1630114,1465326,199336,106902,92434,5045354,2176489,1227118,1641747,1233445,603846,629599,2597,5197,174000,222001,140669,182309,205603,147948,153121,6966,510598,284454,438393,,933540,314909,96868,218041,307142,548983,278423,270560,106830,69648,410928,522612,651928,174762,2815,25913,615,41391,36116,110455,590863,470403,123240,175494,126931,44738,294436,223463,93576,129887,70973,33203,37770,647724,61047,234631,352046,333623,147903,185720,2592,4965,95043,50232,34097,48180,52566,22834,23114,(X),19181,129258,185184,,2017,INDIANA
17,3016358,714720,193485,521235,710858,1824266,657381,1166885,673145,477372,1495241,1521117,2736646,99382,10329,68856,2823,38349,59973,172879,2613759,2029953,161154,633128,666841,568830,1642780,1576353,827648,748705,66427,37076,29351,2381512,1129240,594592,657680,634565,312928,321637,809,2792,116145,113656,62432,82522,95381,69902,90926,6580,270711,160345,203509,,361343,105451,32061,73390,101806,221252,124540,96712,48996,34640,161197,200146,288702,33868,2899,12637,770,8589,13878,39197,261017,179462,36099,67774,55101,20488,130587,108664,45387,63277,21923,10636,11287,266002,27451,111901,126650,162546,72785,89761,803,2719,60509,22219,12800,18608,20705,10047,14136,(X),11067,74562,76917,,2017,IOWA
18,2820265,707512,194219,513293,703878,1705161,639903,1065258,580264,407592,1396997,1423268,2401298,157840,22110,78789,1747,64340,94141,326697,2162102,1848712,170436,478715,593228,606333,1478409,1409585,746858,662727,68824,37365,31459,2190960,1023034,533595,634331,538394,267353,271041,959,2411,93262,96969,54642,69640,86559,61120,72832,6717,231314,129131,177949,,361285,116136,37082,79054,112962,214013,118619,95394,45871,31136,163671,197614,271308,39011,4632,12201,482,14227,19424,73190,217422,175173,38890,59584,55343,21356,122917,100750,45808,54942,22167,10871,11296,254946,29452,99203,126291,143012,67267,75745,933,2143,50416,20480,11865,16146,19747,9558,11724,(X),11452,59816,71744,,2017,KANSAS
19,4287887,990710,267733,722977,985076,2647347,928789,1718558,922598,649830,2101003,2186884,3756503,331658,8797,58254,2159,38918,91598,146146,3661067,2922111,422598,962457,848292,688764,2058569,1920085,1005960,914125,138484,76433,62051,3409597,1372778,759029,1277790,819799,396107,423692,1599,3680,104995,138936,93034,126043,145161,105646,100705,6457,305637,175781,338381,,783586,244826,74969,169857,239617,466816,209799,257017,107982,71944,348719,434867,636627,96845,2439,9370,473,12870,24962,43098,610675,435649,139700,158629,106399,30921,212410,157103,68315,88788,55307,28228,27079,561390,45699,164316,351375,262611,115222,147389,1594,3489,57288,36400,28392,42448,46627,23771,22602,(X),13948,82085,166578,,2017,KENTUCKY
20,4531570,1096629,306367,790262,1092259,2799829,1070110,1729719,912694,635112,2191946,2339624,2846561,1439816,26424,79667,1320,53326,84456,223825,2693082,3014258,457433,1014425,824006,718394,2177701,2022464,1047532,974932,155237,84118,71119,3556982,1480502,750239,1326241,861748,422223,439525,1054,3022,99972,169672,103297,128523,150526,109566,96116,6686,353423,176607,331718,,887574,303780,94239,209541,299738,502800,246459,256341,122466,80994,381637,505937,359018,474168,6731,12672,264,15180,19541,51617,326309,463629,147787,174385,105299,36158,245743,185382,69797,115585,60361,27242,33119,612183,67330,165239,379614,277723,118521,159202,1051,2860,58646,44851,27981,41134,50825,27685,22690,(X),21121,80260,176342,,2017,LOUISIANA
